DT,Quote,MarketCap,LastPrice,PE,DY,ROE,Open,Low,High,Chg,ChgPct,Volume,BidPrice,BidVolume,AskPrice,AskVolume,MYRCNY_PerUnit,MYRSGD_PerUnit,MYRUSD_PerUnit,DJI_LastPrice,IXIC_LastPrice,DJI_Change,IXIC_Change,DJI_ChgPct,IXIC_ChgPct,DJI_ChgVolume,IXIC_ChgVolume,CLF_LastPrice,GCF_LastPrice,ZGF_LastPrice,CLF_Change,GCF_Change,ZGF_Change,CLF_ChgPct,GCF_ChgPct,ZGF_ChgPct,CLF_Volume,GCF_Volume,ZGF_Volume,Polarity,Spread,SMA3,WD_Friday,WD_Monday,WD_Thursday,WD_Tuesday,WD_Wednesday,UP
2019-05-08,AIRASIA,8589.0,2.57,4.24,24.9,32.57,2.6,2.56,2.61,-0.04,-1.532567049808431,60106,2.56,4123,2.57,1085,0.613492731,3.0376376997,4.1256337973,25965.09,7963.76,-473.39,-159.53,-1.79,-1.96,334.957,2049.0,61.77,1291.6,1290.1,0.37,6.0,4.5,0.6,0.47,0.35,257877.0,131087.0,15.0,0.10115,0.04999999999999982,2.6200000000000014,0,0,0,0,1,True
2019-05-09,AIRASIA,8856.0,2.65,4.37,24.15,32.57,2.57,2.56,2.65,0.08,3.112840466926081,50678,2.64,130,2.65,307,0.613492731,3.0376376997,4.1256337973,25965.09,7963.76,-473.39,-159.53,-1.79,-1.96,334.957,2049.0,61.64,1282.4,1290.1,-0.48,1.0,8.7,-0.77,0.08,0.68,233345.0,118772.0,0.0,0.4019,0.08999999999999986,2.610000000000001,0,0,1,0,0,False
2019-03-04,AIRPORT,13323.0,8.03,18.32,1.62,7.96,7.98,7.9,8.04,-0.09,-1.11,34122,7.98,1128,8.03,2650,0.6082698505,3.0113684797,4.0795785417,26028.28,7615.92,1.96,20.57,0.01,0.27,64.347,675.87,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.0,0.1399999999999988,7.963333333333334,0,1,0,0,0,False
2019-03-05,AIRPORT,13257.0,7.99,18.23,1.63,7.96,7.95,7.95,8.04,-0.04,-0.49813200498131094,25976,7.99,1953,8.03,163,0.6086764941,3.0090581734,4.0825161511,25819.65,7577.57,-206.67,-17.79,-0.79,-0.23,295.506,2322.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.18076666666666666,0.08999999999999897,7.963333333333334,0,0,0,1,0,False
2019-03-06,AIRPORT,13058.0,7.87,17.96,1.65,7.96,7.95,7.8,7.96,-0.12,-1.5018773466833557,43503,7.85,30,7.87,150,0.6090669896,3.0112178839,4.087765444,25806.63,7576.36,-109.37,-1.21,-0.42,-0.02,251.285,1968.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.18076666666666666,0.16000000000000014,7.963333333333334,0,0,0,0,1,False
2019-03-07,AIRPORT,12925.0,7.79,17.77,1.67,7.96,7.81,7.7,7.88,-0.08,-1.0165184243964398,33524,7.77,5,7.79,4523,0.609251334,3.0086929062,4.0910652025,25673.46,7505.92,-133.17,-70.44,-0.52,-0.93,256.25,2044.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.0,0.17999999999999972,7.883333333333333,0,0,1,0,0,False
2019-03-08,AIRPORT,12859.0,7.75,17.68,1.68,7.96,7.8,7.68,7.86,-0.04,-0.5134788189987138,35468,7.72,11,7.75,15,0.6081406926,3.008660289,4.087600785,25473.23,7421.46,-200.23,-84.46,-0.78,-1.13,289.144,2197.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.0,0.1800000000000006,7.803333333333332,1,0,0,0,0,False
2019-03-11,AIRPORT,12709.0,7.66,17.48,1.7,7.96,7.7,7.61,7.7,-0.09,-1.1612903225806437,15797,7.66,1551,7.67,60,0.6079265396,3.0086876526,4.0890463132,25554.66,7591.03,-96.22,32.97,-0.38,0.44,317.734,1979.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.28459999999999996,0.08999999999999986,7.733333333333332,0,1,0,0,0,True
2019-03-12,AIRPORT,12842.0,7.74,17.66,1.68,7.96,7.61,7.61,7.74,0.08,1.0443864229765065,23105,7.74,2699,7.75,269,0.6087671079,3.0119035361,4.0841869889,25554.66,7591.03,-96.22,32.97,-0.38,0.44,317.734,1979.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.28459999999999996,0.1299999999999999,7.716666666666666,0,0,0,1,0,False
2019-03-13,AIRPORT,12842.0,7.74,17.66,1.68,7.96,7.7,7.7,7.78,0.0,0.0,36952,7.74,180,7.77,18,0.6096462753,3.0203313448,4.0887021519,25554.66,7591.03,-96.22,32.97,-0.38,0.44,317.734,1979.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,0.4019,0.08000000000000007,7.713333333333334,0,0,0,0,1,True
2019-03-14,AIRPORT,12942.0,7.8,17.8,1.67,7.96,7.75,7.75,7.85,0.06,0.7751937984496138,11794,7.8,19742,7.83,75,0.6085739847,3.0178107413,4.0911377689,25554.66,7591.03,-96.22,32.97,-0.38,0.44,317.734,1979.0,56.81,1293.5,1291.6,0.74,-5.8,-7.7,1.32,-0.45,-0.59,386531.0,138167.0,0.0,-0.0516,0.09999999999999964,7.760000000000001,0,0,1,0,0,False
2019-03-15,AIRPORT,12875.0,7.76,17.7,1.68,7.96,7.75,7.7,7.78,-0.04,-0.512820512820511,35602,7.76,5548,7.77,110,0.608184695,3.0184258318,4.0835739734,25709.94,7630.91,7.05,-12.5,0.03,-0.16,302.791,2017.0,58.65,1306.0,1293.2,0.13,3.1,-9.7,0.22,0.24,-0.74,48553.0,82259.0,0.0,-0.0516,0.08000000000000007,7.766666666666666,1,0,0,0,0,False
2019-03-18,AIRPORT,12792.0,7.71,17.59,1.69,7.96,7.75,7.7,7.78,-0.05,-0.6443298969072142,21692,7.7,324,7.71,55,0.6081841293,3.0198413408,4.0823586238,26053.3,7744.08,139.2,29.61,0.54,0.38,91.238,836.083,58.65,1306.0,1293.2,0.13,3.1,-9.7,0.22,0.24,-0.74,48553.0,82259.0,0.0,-0.7003,0.08000000000000007,7.756666666666665,0,1,0,0,0,False
2019-03-19,AIRPORT,12792.0,7.71,17.59,1.69,7.96,7.72,7.63,7.73,0.0,0.0,22416,7.71,5059,7.75,265,0.6073783423,3.01878248,4.0785294534,26053.3,7744.08,139.2,29.61,0.54,0.38,91.238,836.083,59.38,1307.9,1293.2,0.29,6.4,-8.3,0.49,0.49,-0.64,21168.0,95324.0,0.0,-0.7003,0.10000000000000053,7.726666666666666,0,0,0,1,0,False
2019-03-20,AIRPORT,12776.0,7.7,17.57,1.69,7.96,7.64,7.64,7.7,-0.01,-0.12970168612191912,20736,7.7,87,7.72,265,0.6069182631,3.008560166,4.0626534454,25887.38,7723.95,-26.72,9.47,-0.1,0.12,342.252,2232.0,58.43,1307.9,1293.2,-0.6,1.4,-13.3,-1.02,0.11,-1.02,2038.0,104168.0,0.0,-0.7003,0.0600000000000005,7.706666666666666,0,0,0,0,1,False
2019-03-21,AIRPORT,12693.0,7.65,17.45,1.7,7.96,7.66,7.61,7.76,-0.05,-0.649350649350644,28728,7.65,5019,7.73,96,0.6043745112,3.0004724225,4.048696558,25887.38,7723.95,-26.72,9.47,-0.1,0.12,342.252,2232.0,59.92,1317.9,1312.6,-0.31,16.2,10.9,-0.51,1.24,0.84,179593.0,130628.0,0.0,-0.3182,0.14999999999999947,7.686666666666665,0,0,1,0,0,True
2019-03-22,AIRPORT,12759.0,7.69,17.55,1.69,7.96,7.73,7.62,7.73,0.04,0.5228758169934622,19253,7.67,4296,7.69,2694,0.6064429043,3.0136057546,4.0745800783,25962.51,7838.96,216.84,109.99,0.84,1.42,335.254,2258.0,59.21,1311.6,1312.6,-0.77,4.3,5.3,-1.28,0.33,0.41,211142.0,126809.0,0.0,-0.3182,0.11000000000000032,7.679999999999999,1,0,0,0,0,False
2019-03-25,AIRPORT,12162.0,7.33,16.72,1.77,7.96,7.6,6.9,7.6,-0.36,-4.681404421326407,77452,7.31,9,7.33,85,0.6062883443,3.013478704,4.0675994867,25502.32,7642.67,-460.18,-196.29,-1.77,-2.5,386.508,2151.0,58.79,1319.2,1317.0,-0.25,6.9,4.7,-0.42,0.53,0.36,192759.0,101390.0,2.0,0.09866666666666667,0.6999999999999993,7.556666666666666,0,1,0,0,0,True
2019-03-26,AIRPORT,12178.0,7.34,16.75,1.77,7.96,7.18,7.18,7.38,0.01,0.13642564802183177,11474,7.31,68,7.34,1,0.6072700083,3.0178737033,4.0783022256,25502.32,7642.67,-460.18,-196.29,-1.77,-2.5,386.508,2151.0,58.79,1319.2,1317.0,-0.25,6.9,4.7,-0.42,0.53,0.36,192759.0,101390.0,2.0,0.2732,0.20000000000000018,7.453333333333333,0,0,0,1,0,False
2019-03-27,AIRPORT,12096.0,7.29,16.63,1.78,7.96,7.35,7.23,7.36,-0.05,-0.6811989100817373,31856,7.29,1558,7.33,37,0.6063211478,3.0076570036,4.078938573,25625.59,7643.38,-32.14,-48.15,-0.13,-0.63,270.345,1971.0,59.87,1314.0,1318.5,-0.07,-1.0,3.5,-0.12,-0.08,0.27,183782.0,98009.0,0.0,0.2732,0.1299999999999999,7.319999999999999,0,0,0,0,1,False
2019-03-28,AIRPORT,12062.0,7.27,16.59,1.79,7.96,7.29,7.23,7.33,-0.02,-0.2743484224965731,17734,7.27,57,7.3,8,0.6050782688,3.0062706577,4.0774488438,25625.59,7643.38,-32.14,-48.15,-0.13,-0.63,270.345,1971.0,58.61,1299.9,1309.9,-0.8,-10.5,-0.5,-1.35,-0.8,-0.04,253372.0,163405.0,0.0,0.1366,0.09999999999999964,7.3,0,0,1,0,0,False
2019-03-29,AIRPORT,12013.0,7.24,16.52,1.8,7.96,7.27,7.05,7.29,-0.03,-0.4126547455295615,36477,7.24,165,7.25,15,0.6078751967,3.0123660151,4.0804998884,25717.46,7669.17,91.87,25.79,0.36,0.34,237.173,1705.0,60.47,1302.2,1309.9,1.17,6.9,20.1,1.97,0.53,1.56,208771.0,129231.0,0.0,0.1366,0.2400000000000002,7.266666666666667,1,0,0,0,0,False
2019-04-01,AIRPORT,11930.0,7.19,16.4,1.81,7.96,7.25,7.16,7.27,-0.05,-0.6906077348066253,27865,7.18,4,7.23,270,0.6082048717,3.0132423505,4.0820879532,26258.42,7828.91,329.74,99.59,1.27,1.29,295.567,1967.0,60.18,1290.8,1309.9,0.88,1.0,16.9,1.48,0.13,1.31,189320.0,110954.0,0.0,0.1366,0.10999999999999943,7.233333333333334,0,1,0,0,0,False
2019-04-02,AIRPORT,11880.0,7.16,16.34,1.82,7.96,7.19,7.13,7.2,-0.03,-0.417246175243402,41776,7.16,236,7.19,70,0.6080957671,3.0137840728,4.0805450147,26258.42,7828.91,329.74,99.59,1.27,1.29,295.567,1967.0,61.83,1293.7,1309.9,0.24,-0.5,21.5,0.39,-0.04,1.67,220361.0,104417.0,0.0,0.1366,0.07000000000000028,7.196666666666668,0,0,0,1,0,False
2019-04-03,AIRPORT,11764.0,7.09,16.18,1.83,7.96,7.18,7.03,7.18,-0.07,-0.9776536312849249,32953,7.07,30,7.09,615,0.6080957671,3.0137840728,4.0805450147,26179.13,7848.69,-79.29,19.78,-0.3,0.25,250.935,1932.0,62.64,1296.8,1309.9,0.06,1.4,19.9,0.1,0.11,1.54,183223.0,92515.0,0.0,0.1366,0.14999999999999947,7.146666666666668,0,0,0,0,1,False
2019-04-04,AIRPORT,11764.0,7.09,16.18,1.83,7.96,7.09,7.03,7.12,0.0,0.0,60799,7.08,110,7.09,1857,0.6074766071,3.012697203,4.0809449314,26218.13,7895.55,39.03,46.86,0.15,0.6,271.975,2252.0,62.53,1287.8,1309.9,0.07,-7.5,20.0,0.11,-0.58,1.55,170284.0,109313.0,0.0,0.0,0.08999999999999986,7.113333333333334,0,0,1,0,0,True
2019-04-05,AIRPORT,11797.0,7.11,16.22,1.83,7.96,7.11,7.05,7.14,0.02,0.28208744710860323,17570,7.11,35,7.12,97,0.6087777954,3.0174568046,4.0898283228,26218.13,7895.55,39.03,46.86,0.15,0.6,271.975,2252.0,62.17,1290.2,1309.9,0.07,-4.1,20.9,0.11,-0.32,1.62,168016.0,112781.0,0.0,0.0,0.08999999999999986,7.096666666666668,1,0,0,0,0,False
2019-04-08,AIRPORT,11747.0,7.08,16.15,1.84,7.96,7.08,7.04,7.1,-0.03,-0.42194092827004814,28193,7.06,81,7.08,897,0.6104952499,3.0265096661,4.1000549165,26341.02,7953.88,-83.97,15.19,-0.32,0.19,229.38,1910.0,63.26,1307.0,1309.9,0.18,11.4,19.5,0.29,0.88,1.51,158186.0,99985.0,0.0,0.0,0.05999999999999961,7.093333333333335,0,1,0,0,0,False
2019-04-09,AIRPORT,11515.0,6.94,15.83,1.87,7.96,7.05,6.87,7.06,-0.14,-1.9774011299435013,83469,6.94,1,6.95,209,0.6109001513,3.0297752754,4.1003788797,26341.02,7953.88,-83.97,15.19,-0.32,0.19,229.38,1910.0,64.15,1308.4,1309.9,-0.25,6.5,12.8,-0.39,0.5,0.99,184629.0,107428.0,0.0,0.0,0.1899999999999995,7.043333333333336,0,0,0,1,0,False
2019-04-10,AIRPORT,11200.0,6.75,15.4,1.93,7.96,6.94,6.73,6.98,-0.19,-2.737752161383289,43023,6.73,150,6.75,8012,0.6121439787,3.0402317881,4.1109424635,26150.58,7909.28,-190.44,-44.61,-0.72,-0.56,244.408,1971.0,64.3,1306.7,1309.9,0.32,-1.6,6.4,0.5,-0.12,0.49,162172.0,87954.0,0.0,0.29569999999999996,0.25,6.923333333333336,0,0,0,0,1,False
2019-04-11,AIRPORT,10967.0,6.61,15.08,1.97,7.96,6.77,6.6,6.85,-0.14,-2.0740740740740726,26606,6.61,749,6.63,50,0.6143716792,3.0451745128,4.1283613845,26157.16,7964.24,6.56,54.96,0.03,0.69,203.125,1845.0,63.89,1300.3,1309.9,-0.72,-13.6,0.8,-1.11,-1.04,0.06,212507.0,133525.0,0.0,0.2732,0.25,6.766666666666668,0,0,1,0,0,True
2019-04-12,AIRPORT,11316.0,6.82,15.56,1.91,7.96,6.65,6.64,6.9,0.21,3.177004538577921,109453,6.82,118,6.85,339,0.6138528865,3.041826472,4.1155531259,26143.05,7947.36,-14.11,-16.88,-0.05,-0.21,210.796,1808.0,64.5,1295.3,1309.9,0.92,2.0,21.3,1.45,0.15,1.65,180575.0,101767.0,0.0,0.2592,0.2600000000000007,6.7266666666666675,1,0,0,0,0,True
2019-04-15,AIRPORT,11448.0,6.9,15.74,1.88,7.96,6.88,6.82,6.93,0.08,1.1730205278592365,40192,6.9,123,6.91,72,0.6134004609,3.0425270834,4.1147933062,26412.3,7984.16,269.2,36.8,1.03,0.46,369.908,1791.0,63.39,1286.8,1309.9,-0.5,-8.4,19.3,-0.78,-0.65,1.5,151490.0,121674.0,0.0,0.2023,0.10999999999999943,6.776666666666668,0,1,0,0,0,False
2019-04-16,AIRPORT,11200.0,6.75,15.4,1.93,7.96,6.9,6.74,6.91,-0.15,-2.1739130434782705,30879,6.74,259,6.75,5,0.6153762981,3.0500761518,4.1304003074,26384.77,7976.01,-27.53,-8.15,-0.1,-0.1,250.622,1672.0,63.65,1282.9,1309.9,0.25,-8.4,23.1,0.39,-0.65,1.8,154963.0,128250.0,1.0,0.3818,0.16999999999999993,6.823333333333335,0,0,0,1,0,True
2019-04-17,AIRPORT,11299.0,6.81,15.54,1.91,7.96,6.75,6.7,6.84,0.06,0.8888888888888724,23925,6.79,73,6.81,1375,0.6183668499,3.0568317715,4.1358373536,26384.77,7976.01,-27.53,-8.15,-0.1,-0.1,250.622,1672.0,64.43,1278.3,1276.9,0.38,1.1,-0.3,0.59,0.09,-0.02,61593.0,116017.0,0.0,0.3500666666666667,0.13999999999999968,6.820000000000001,0,0,0,0,1,False
2019-04-18,AIRPORT,11283.0,6.8,15.51,1.91,7.96,6.75,6.75,6.83,-0.01,-0.1468428781204123,35519,6.78,397,6.8,5,0.6196186086,3.0654146961,4.1570396897,26449.54,7996.08,-3.12,-4.15,-0.01,-0.05,367.776,2116.0,63.99,1276.2,1309.9,0.23,-0.6,37.7,0.36,-0.05,2.96,32622.0,129327.0,0.0,0.3500666666666667,0.08000000000000007,6.786666666666669,0,0,1,0,0,False
2019-04-19,AIRPORT,11233.0,6.77,15.45,1.92,7.96,6.8,6.76,6.8,-0.03,-0.4411764705882337,20797,6.76,23,6.77,143,0.6178393881,3.0567628093,4.1432012673,26449.54,7996.08,-3.12,-4.15,-0.01,-0.05,367.776,2116.0,64.0,1277.9,1276.9,0.0,1.9,0.9,0.0,0.15,0.07,114864.0,219695.0,0.0,-0.6808,0.040000000000000036,6.793333333333336,1,0,0,0,0,True
2019-04-22,AIRPORT,11797.0,7.11,16.22,1.83,7.96,6.78,6.77,7.14,0.34,5.0221565731167095,54483,7.08,30,7.11,7,0.616751258,3.0494159453,4.1363880704,26559.54,7998.06,110.04,1.98,0.42,0.02,332.851,1890.0,65.39,1279.1,1276.9,1.39,3.1,0.9,2.17,0.24,0.07,4483.0,70618.0,0.0,-0.296,0.3700000000000001,6.893333333333335,0,1,0,0,0,True
2019-04-23,AIRPORT,12278.0,7.4,16.88,1.76,7.96,7.16,7.08,7.43,0.29,4.078762306610417,22072,7.4,6727,7.42,65,0.613492731,3.0376376997,4.1256337973,26511.05,8015.27,-48.49,17.21,-0.18,0.22,232.571,1632.0,65.64,1270.4,1276.9,0.09,-7.2,-0.7,0.14,-0.56,-0.05,198287.0,113801.0,0.0,0.0,0.34999999999999964,7.093333333333335,0,0,0,1,0,False
2019-04-24,AIRPORT,12278.0,7.4,16.88,1.76,7.96,7.41,7.3,7.45,0.0,0.0,39738,7.4,12042,7.41,10,0.613492731,3.0376376997,4.1256337973,26656.39,8120.82,145.34,105.56,0.55,1.32,311.691,1909.0,66.34,1274.6,1276.9,0.04,1.4,3.7,0.06,0.11,0.29,177714.0,99941.0,0.0,0.0,0.15000000000000036,7.3033333333333355,0,0,0,0,1,True
2019-04-25,AIRPORT,12311.0,7.42,16.93,1.75,7.96,7.42,7.35,7.42,0.02,0.2702702702702675,15026,7.39,4635,7.42,137,0.613492731,3.0376376997,4.1256337973,26597.05,8102.01,-59.34,-18.81,-0.22,-0.23,283.374,1863.0,66.05,1279.0,1276.9,0.16,-0.4,-2.5,0.24,-0.03,-0.2,178062.0,96689.0,0.0,0.0,0.07000000000000028,7.406666666666669,0,0,1,0,0,True
2019-04-26,AIRPORT,12427.0,7.49,17.09,1.74,7.96,7.39,7.39,7.51,0.07,0.9433962264151052,19528,7.49,15838,7.5,15,0.613492731,3.0376376997,4.1256337973,26462.08,8118.68,-134.97,16.67,-0.51,0.21,296.728,1863.0,64.02,1285.3,1276.9,-1.19,5.6,-2.8,-1.82,0.44,-0.22,267605.0,120703.0,0.0,0.0,0.1200000000000001,7.43666666666667,1,0,0,0,0,True
2019-04-29,AIRPORT,12543.0,7.56,17.25,1.72,7.96,7.53,7.49,7.62,0.07,0.9345794392523255,21338,7.55,761,7.56,43,0.613492731,3.0376376997,4.1256337973,26543.33,8146.4,81.23,27.72,0.31,0.34,317.288,1830.0,63.06,1284.2,1276.9,-0.24,-4.6,-11.9,-0.38,-0.36,-0.92,209032.0,104283.0,0.0,-0.19063333333333332,0.1299999999999999,7.490000000000002,0,1,0,0,0,True
2019-04-30,AIRPORT,12660.0,7.63,17.41,1.7,7.96,7.54,7.54,7.67,0.07,0.92592592592593,44601,7.63,9975,7.66,100,0.613492731,3.0376376997,4.1256337973,26554.39,8161.85,11.06,15.46,0.04,0.19,279.446,1634.0,64.71,1283.2,1276.9,1.21,1.7,-4.6,1.91,0.13,-0.36,222839.0,105504.0,0.0,0.0,0.1299999999999999,7.560000000000002,0,0,0,1,0,False
2019-05-01,AIRPORT,12660.0,7.63,17.41,1.7,7.96,7.54,7.54,7.67,0.07,0.0,44601,7.63,9975,7.66,100,0.613492731,3.0376376997,4.1256337973,26592.91,8095.39,38.52,-66.47,0.15,-0.81,340.317,1932.0,63.33,1282.4,1276.9,-0.58,-3.3,-8.8,-0.91,-0.26,-0.68,180659.0,83560.0,0.0,0.0,0.1299999999999999,7.606666666666669,0,0,0,0,1,False
2019-05-02,AIRPORT,12610.0,7.6,17.34,1.71,7.96,7.63,7.42,7.63,-0.03,-0.3931847968545288,18203,7.6,10,7.61,197,0.613492731,3.0376376997,4.1256337973,26430.14,8049.64,-162.77,-45.75,-0.61,-0.57,303.847,2040.0,62.44,1271.4,1276.9,-1.16,-12.8,-7.3,-1.82,-1.0,-0.57,219243.0,132064.0,0.0,0.1531,0.20999999999999996,7.620000000000004,0,0,1,0,0,False
2019-05-03,AIRPORT,12610.0,7.6,17.34,1.71,7.96,7.45,7.43,7.63,0.0,0.0,27766,7.6,11653,7.63,77,0.613492731,3.0376376997,4.1256337973,26430.14,8049.64,-162.77,-45.75,-0.61,-0.57,303.847,2040.0,62.06,1274.8,1276.9,0.25,2.8,4.9,0.4,0.22,0.39,196847.0,100894.0,0.0,-0.3818,0.20000000000000018,7.610000000000003,1,0,0,0,0,False
2019-05-06,AIRPORT,12510.0,7.54,17.2,1.72,7.96,7.54,7.45,7.59,-0.06,-0.7894736842105177,12402,7.54,57,7.58,52,0.613492731,3.0376376997,4.1256337973,26438.48,8123.29,-66.47,-40.71,-0.25,-0.5,283.021,1733.0,61.24,1279.0,1284.2,-0.7,-2.3,2.9,-1.13,-0.18,0.23,283145.0,134279.0,1.0,0.0,0.13999999999999968,7.580000000000003,0,1,0,0,0,True
2019-05-07,AIRPORT,12543.0,7.56,17.25,1.72,7.96,7.5,7.5,7.65,0.02,0.2652519893899141,25443,7.55,816,7.6,1023,0.613492731,3.0376376997,4.1256337973,26438.48,8123.29,-66.47,-40.71,-0.25,-0.5,283.021,1733.0,61.57,1281.1,1284.2,-0.68,-2.7,0.4,-1.09,-0.21,0.03,234568.0,96127.0,0.0,0.0,0.15000000000000036,7.56666666666667,0,0,0,1,0,False
